NAMESPACE	LAST SEEN	TYPE	REASON	OBJECT	MESSAGE
monitoring                  3m13s       Normal    Pulling                          pod/kube-prometheus-stack-kube-state-metrics-65594f9476-fdtvs                                                        Pulling image "127.0.0.1:31999/kube-state-metrics/kube-state-metrics:v2.12.0-zarf-3970135638"
monitoring                  3m13s       Normal    Pulled                           pod/kube-prometheus-stack-kube-state-metrics-65594f9476-fdtvs                                                        Successfully pulled image "127.0.0.1:31999/kube-state-metrics/kube-state-metrics:v2.12.0-zarf-3970135638" in 412ms (412ms including waiting)
monitoring                  3m13s       Normal    Pulling                          pod/kube-prometheus-stack-operator-6db8586956-rctj4                                                                  Pulling image "127.0.0.1:31999/prometheus-operator/prometheus-operator:v0.74.0-zarf-2469397602"
monitoring                  3m13s       Normal    Started                          pod/kube-prometheus-stack-kube-state-metrics-65594f9476-fdtvs                                                        Started container kube-state-metrics
monitoring                  3m13s       Normal    SuccessfulCreate                 statefulset/prometheus-kube-prometheus-stack-prometheus                                                              create Claim prometheus-kube-prometheus-stack-prometheus-db-prometheus-kube-prometheus-stack-prometheus-0 Pod prometheus-kube-prometheus-stack-prometheus-0 in StatefulSet prometheus-kube-prometheus-stack-prometheus success
monitoring                  3m13s       Normal    Provisioning                     persistentvolumeclaim/prometheus-kube-prometheus-stack-prometheus-db-prometheus-kube-prometheus-stack-prometheus-0   External provisioner is provisioning volume for claim "monitoring/prometheus-kube-prometheus-stack-prometheus-db-prometheus-kube-prometheus-stack-prometheus-0"
monitoring                  3m13s       Normal    ExternalProvisioning             persistentvolumeclaim/prometheus-kube-prometheus-stack-prometheus-db-prometheus-kube-prometheus-stack-prometheus-0   Waiting for a volume to be created either by the external provisioner 'rancher.io/local-path' or manually by the system administrator. If volume creation is delayed, please verify that the provisioner is running and correctly registered.
monitoring                  3m13s       Normal    WaitForFirstConsumer             persistentvolumeclaim/prometheus-kube-prometheus-stack-prometheus-db-prometheus-kube-prometheus-stack-prometheus-0   waiting for first consumer to be created before binding
monitoring                  3m13s       Normal    Started                          pod/kube-prometheus-stack-prometheus-node-exporter-qzdd7                                                             Started container node-exporter
monitoring                  3m13s       Normal    SuccessfulCreate                 statefulset/alertmanager-kube-prometheus-stack-alertmanager                                                          create Pod alertmanager-kube-prometheus-stack-alertmanager-0 in StatefulSet alertmanager-kube-prometheus-stack-alertmanager successful
monitoring                  3m13s       Normal    Created                          pod/kube-prometheus-stack-prometheus-node-exporter-qzdd7                                                             Created container node-exporter
monitoring                  3m13s       Normal    Pulled                           pod/kube-prometheus-stack-prometheus-node-exporter-qzdd7                                                             Successfully pulled image "127.0.0.1:31999/prometheus/node-exporter:v1.8.1-zarf-3836483114" in 521ms (521ms including waiting)
monitoring                  3m13s       Normal    Pulled                           pod/kube-prometheus-stack-operator-6db8586956-rctj4                                                                  Successfully pulled image "127.0.0.1:31999/prometheus-operator/prometheus-operator:v0.74.0-zarf-2469397602" in 519ms (519ms including waiting)
monitoring                  3m13s       Normal    Created                          pod/kube-prometheus-stack-operator-6db8586956-rctj4                                                                  Created container kube-prometheus-stack
monitoring                  3m13s       Normal    Started                          pod/kube-prometheus-stack-operator-6db8586956-rctj4                                                                  Started container kube-prometheus-stack
monitoring                  3m12s       Normal    Started                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Started container init-config-reloader
uds-dev-stack               3m12s       Normal    Pulled                           pod/helper-pod-create-pvc-645161fe-0c2e-4573-b9a3-65b9158c2c07                                                       Container image "busybox" already present on machine
uds-dev-stack               3m12s       Normal    Created                          pod/helper-pod-create-pvc-645161fe-0c2e-4573-b9a3-65b9158c2c07                                                       Created container helper-pod
monitoring                  3m12s       Normal    Pulling                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Pulling image "127.0.0.1:31999/prometheus-operator/prometheus-config-reloader:v0.74.0-zarf-3626352270"
monitoring                  3m12s       Normal    Pulled                           pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Successfully pulled image "127.0.0.1:31999/prometheus-operator/prometheus-config-reloader:v0.74.0-zarf-3626352270" in 413ms (413ms including waiting)
monitoring                  3m12s       Normal    Created                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Created container init-config-reloader
uds-dev-stack               3m12s       Normal    Started                          pod/helper-pod-create-pvc-645161fe-0c2e-4573-b9a3-65b9158c2c07                                                       Started container helper-pod
monitoring                  3m11s       Normal    Created                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Created container istio-init
monitoring                  3m11s       Normal    Pulled                           pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
monitoring                  3m11s       Normal    Started                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Started container istio-init
monitoring                  3m10s       Normal    Pulled                           pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
monitoring                  3m10s       Normal    Created                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Created container istio-proxy
monitoring                  3m10s       Normal    Started                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Started container istio-proxy
monitoring                  3m9s        Normal    Pulled                           pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Successfully pulled image "127.0.0.1:31999/prometheus/alertmanager:v0.27.0-zarf-3373367403" in 484ms (484ms including waiting)
monitoring                  3m9s        Normal    Started                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Started container config-reloader
monitoring                  3m9s        Normal    ProvisioningSucceeded            persistentvolumeclaim/prometheus-kube-prometheus-stack-prometheus-db-prometheus-kube-prometheus-stack-prometheus-0   Successfully provisioned volume pvc-645161fe-0c2e-4573-b9a3-65b9158c2c07
monitoring                  3m9s        Normal    Started                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Started container alertmanager
monitoring                  3m9s        Normal    Pulling                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Pulling image "127.0.0.1:31999/prometheus/alertmanager:v0.27.0-zarf-3373367403"
monitoring                  3m9s        Normal    Pulled                           pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Container image "127.0.0.1:31999/prometheus-operator/prometheus-config-reloader:v0.74.0-zarf-3626352270" already present on machine
monitoring                  3m9s        Normal    Created                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Created container config-reloader
monitoring                  3m9s        Normal    Created                          pod/alertmanager-kube-prometheus-stack-alertmanager-0                                                                Created container alertmanager
monitoring                  3m8s        Normal    Created                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Created container init-config-reloader
monitoring                  3m8s        Normal    Pulled                           pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Container image "127.0.0.1:31999/prometheus-operator/prometheus-config-reloader:v0.74.0-zarf-3626352270" already present on machine
monitoring                  3m8s        Normal    Started                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Started container init-config-reloader
monitoring                  3m7s        Normal    Pulled                           pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
monitoring                  3m7s        Normal    Created                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Created container istio-init
monitoring                  3m7s        Normal    Started                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Started container istio-init
monitoring                  3m6s        Normal    Pulled                           pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
monitoring                  3m6s        Normal    Created                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Created container istio-proxy
monitoring                  3m6s        Normal    Started                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Started container istio-proxy
monitoring                  3m5s        Normal    Pulling                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Pulling image "127.0.0.1:31999/prometheus/prometheus:v2.52.0-zarf-1047855950"
monitoring                  3m4s        Normal    Started                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Started container config-reloader
monitoring                  3m4s        Normal    Created                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Created container config-reloader
monitoring                  3m4s        Normal    Pulled                           pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Successfully pulled image "127.0.0.1:31999/prometheus/prometheus:v2.52.0-zarf-1047855950" in 1.039s (1.039s including waiting)
monitoring                  3m4s        Normal    Pulled                           pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Container image "127.0.0.1:31999/prometheus-operator/prometheus-config-reloader:v0.74.0-zarf-3626352270" already present on machine
monitoring                  3m4s        Normal    Started                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Started container prometheus
monitoring                  3m4s        Normal    Created                          pod/prometheus-kube-prometheus-stack-prometheus-0                                                                    Created container prometheus
monitoring                  3m2s        Normal    SuccessfulCreate                 job/kube-prometheus-stack-admission-patch                                                                            Created pod: kube-prometheus-stack-admission-patch-f7k6v
monitoring                  3m2s        Normal    Pulled                           pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
monitoring                  3m2s        Normal    Started                          pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Started container istio-init
monitoring                  3m2s        Normal    Created                          pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Created container istio-init
monitoring                  3m1s        Normal    Started                          pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Started container istio-proxy
monitoring                  3m1s        Normal    Pulled                           pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
monitoring                  3m1s        Normal    Created                          pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Created container istio-proxy
monitoring                  3m          Normal    Started                          pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Started container patch
monitoring                  3m          Normal    Pulled                           pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Container image "127.0.0.1:31999/ingress-nginx/kube-webhook-certgen:v20221220-controller-v1.5.1-58-g787ea74b6-zarf-370772730" already present on machine
monitoring                  3m          Warning   Unhealthy                        pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Startup probe failed: Get "http://10.42.0.54:15021/healthz/ready": dial tcp 10.42.0.54:15021: connect: connection refused
monitoring                  3m          Normal    Created                          pod/kube-prometheus-stack-admission-patch-f7k6v                                                                      Created container patch
monitoring                  2m57s       Normal    Completed                        job/kube-prometheus-stack-admission-patch                                                                            Job completed
promtail                    2m48s       Normal    Created                          pod/promtail-mp76q                                                                                                   Created container istio-proxy
promtail                    2m48s       Normal    Pulled                           pod/promtail-mp76q                                                                                                   Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
promtail                    2m48s       Normal    Created                          pod/promtail-mp76q                                                                                                   Created container istio-init
promtail                    2m48s       Normal    Started                          pod/promtail-mp76q                                                                                                   Started container istio-proxy
promtail                    2m48s       Normal    Pulled                           pod/promtail-mp76q                                                                                                   Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
promtail                    2m48s       Normal    Started                          pod/promtail-mp76q                                                                                                   Started container istio-init
promtail                    2m48s       Normal    SuccessfulCreate                 daemonset/promtail                                                                                                   Created pod: promtail-mp76q
promtail                    2m47s       Normal    Pulling                          pod/promtail-mp76q                                                                                                   Pulling image "127.0.0.1:31999/grafana/promtail:3.1.1-zarf-1225602080"
promtail                    2m46s       Normal    Started                          pod/promtail-mp76q                                                                                                   Started container promtail
promtail                    2m46s       Normal    Created                          pod/promtail-mp76q                                                                                                   Created container promtail
promtail                    2m46s       Normal    Pulled                           pod/promtail-mp76q                                                                                                   Successfully pulled image "127.0.0.1:31999/grafana/promtail:3.1.1-zarf-1225602080" in 1.013s (1.013s including waiting)
grafana                     2m36s       Normal    ScalingReplicaSet                deployment/grafana                                                                                                   Scaled up replica set grafana-694646fffb to 1
grafana                     2m36s       Normal    SuccessfulCreate                 replicaset/grafana-694646fffb                                                                                        Created pod: grafana-694646fffb-9h6zf
grafana                     2m32s       Warning   FailedMount                      pod/grafana-694646fffb-9h6zf                                                                                         MountVolume.SetUp failed for volume "auth-generic-oauth-secret-mount" : secret "sso-client-uds-core-admin-grafana" not found
grafana                     2m28s       Normal    Pulled                           pod/grafana-694646fffb-9h6zf                                                                                         Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
grafana                     2m28s       Normal    Created                          pod/grafana-694646fffb-9h6zf                                                                                         Created container istio-init
neuvector                   2m27s       Normal    Started                          pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Started container istio-init
grafana                     2m27s       Normal    Started                          pod/grafana-694646fffb-9h6zf                                                                                         Started container istio-proxy
grafana                     2m27s       Normal    Pulled                           pod/grafana-694646fffb-9h6zf                                                                                         Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
neuvector                   2m27s       Normal    ScalingReplicaSet                deployment/neuvector-controller-pod                                                                                  Scaled down replica set neuvector-controller-pod-76986f95cb to 1 from 2
neuvector                   2m27s       Normal    ScalingReplicaSet                deployment/neuvector-controller-pod                                                                                  Scaled up replica set neuvector-controller-pod-7ddbfc9f74 to 3 from 2
grafana                     2m27s       Normal    Started                          pod/grafana-694646fffb-9h6zf                                                                                         Started container istio-init
grafana                     2m27s       Normal    Created                          pod/grafana-694646fffb-9h6zf                                                                                         Created container istio-proxy
neuvector                   2m27s       Normal    SuccessfulCreate                 replicaset/neuvector-controller-pod-7ddbfc9f74                                                                       Created pod: neuvector-controller-pod-7ddbfc9f74-pb9wq
neuvector                   2m27s       Normal    Created                          pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Created container istio-init
neuvector                   2m27s       Normal    Killing                          pod/neuvector-controller-pod-76986f95cb-w2b2d                                                                        Stopping container neuvector-controller-pod
neuvector                   2m27s       Normal    Killing                          pod/neuvector-controller-pod-76986f95cb-w2b2d                                                                        Stopping container istio-proxy
neuvector                   2m27s       Normal    Pulled                           pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
neuvector                   2m27s       Normal    SuccessfulDelete                 replicaset/neuvector-controller-pod-76986f95cb                                                                       Deleted pod: neuvector-controller-pod-76986f95cb-w2b2d
neuvector                   2m27s       Warning   Unhealthy                        pod/neuvector-controller-pod-76986f95cb-w2b2d                                                                        Readiness probe failed: HTTP probe failed with statuscode: 503
neuvector                   2m26s       Normal    Created                          pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Created container istio-proxy
neuvector                   2m26s       Normal    Pulled                           pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
grafana                     2m26s       Normal    Pulling                          pod/grafana-694646fffb-9h6zf                                                                                         Pulling image "127.0.0.1:31999/kiwigrid/k8s-sidecar:1.27.5-zarf-4221900739"
neuvector                   2m26s       Normal    Started                          pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Started container istio-proxy
grafana                     2m25s       Normal    Pulling                          pod/grafana-694646fffb-9h6zf                                                                                         Pulling image "127.0.0.1:31999/grafana/grafana:11.1.3-zarf-855602154"
grafana                     2m25s       Normal    Pulled                           pod/grafana-694646fffb-9h6zf                                                                                         Successfully pulled image "127.0.0.1:31999/kiwigrid/k8s-sidecar:1.27.5-zarf-4221900739" in 787ms (787ms including waiting)
grafana                     2m25s       Normal    Pulled                           pod/grafana-694646fffb-9h6zf                                                                                         Container image "127.0.0.1:31999/kiwigrid/k8s-sidecar:1.27.5-zarf-4221900739" already present on machine
grafana                     2m25s       Normal    Created                          pod/grafana-694646fffb-9h6zf                                                                                         Created container grafana-sc-datasources
grafana                     2m25s       Normal    Started                          pod/grafana-694646fffb-9h6zf                                                                                         Started container grafana-sc-datasources
neuvector                   2m25s       Normal    Started                          pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Started container neuvector-controller-pod
neuvector                   2m25s       Normal    Created                          pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Created container neuvector-controller-pod
grafana                     2m25s       Normal    Started                          pod/grafana-694646fffb-9h6zf                                                                                         Started container grafana-sc-dashboard
grafana                     2m25s       Normal    Created                          pod/grafana-694646fffb-9h6zf                                                                                         Created container grafana-sc-dashboard
neuvector                   2m25s       Normal    Pulled                           pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Container image "127.0.0.1:31999/neuvector/controller:5.3.4-zarf-4157091163" already present on machine
grafana                     2m23s       Normal    Created                          pod/grafana-694646fffb-9h6zf                                                                                         Created container grafana
grafana                     2m23s       Normal    Started                          pod/grafana-694646fffb-9h6zf                                                                                         Started container grafana
grafana                     2m23s       Normal    Pulled                           pod/grafana-694646fffb-9h6zf                                                                                         Successfully pulled image "127.0.0.1:31999/grafana/grafana:11.1.3-zarf-855602154" in 2.205s (2.205s including waiting)
grafana                     2m22s       Warning   Unhealthy                        pod/grafana-694646fffb-9h6zf                                                                                         Readiness probe failed: HTTP probe failed with statuscode: 500
neuvector                   2m17s       Warning   Unhealthy                        pod/neuvector-controller-pod-7ddbfc9f74-pb9wq                                                                        Readiness probe failed: cat: /tmp/ready: No such file or directory
authservice                 2m16s       Normal    SuccessfulCreate                 replicaset/authservice-7bd669d58d                                                                                    Created pod: authservice-7bd669d58d-xk4w5
authservice                 2m16s       Normal    Started                          pod/authservice-7bd669d58d-xk4w5                                                                                     Started container istio-init
authservice                 2m16s       Normal    ScalingReplicaSet                deployment/authservice                                                                                               Scaled up replica set authservice-7bd669d58d to 1
authservice                 2m16s       Normal    SuccessfulCreate                 replicaset/authservice-7bd669d58d                                                                                    Created pod: authservice-7bd669d58d-d48tn
authservice                 2m16s       Normal    Pulled                           pod/authservice-7bd669d58d-xk4w5                                                                                     Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
authservice                 2m16s       Normal    Created                          pod/authservice-7bd669d58d-xk4w5                                                                                     Created container istio-init
authservice                 2m15s       Normal    Started                          pod/authservice-7bd669d58d-xk4w5                                                                                     Started container istio-proxy
authservice                 2m15s       Normal    Pulled                           pod/authservice-7bd669d58d-xk4w5                                                                                     Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
authservice                 2m15s       Normal    Created                          pod/authservice-7bd669d58d-xk4w5                                                                                     Created container istio-proxy
zarf                        2m15s       Normal    Pulled                           pod/zarf-docker-registry-5bdb47fb66-x4f8h                                                                            Container image "127.0.0.1:31999/library/registry:2.8.3" already present on machine
zarf                        2m15s       Normal    SuccessfulRescale                horizontalpodautoscaler/zarf-docker-registry                                                                         New size: 5; reason: cpu resource utilization (percentage of request) above target
zarf                        2m15s       Normal    ScalingReplicaSet                deployment/zarf-docker-registry                                                                                      Scaled up replica set zarf-docker-registry-5bdb47fb66 to 5 from 4
zarf                        2m15s       Normal    SuccessfulCreate                 replicaset/zarf-docker-registry-5bdb47fb66                                                                           Created pod: zarf-docker-registry-5bdb47fb66-x4f8h
zarf                        2m15s       Normal    Started                          pod/zarf-docker-registry-5bdb47fb66-x4f8h                                                                            Started container docker-registry
zarf                        2m15s       Normal    Created                          pod/zarf-docker-registry-5bdb47fb66-x4f8h                                                                            Created container docker-registry
authservice                 2m14s       Normal    Pulling                          pod/authservice-7bd669d58d-xk4w5                                                                                     Pulling image "127.0.0.1:31999/istio-ecosystem/authservice/authservice:1.0.1-zarf-3409882933"
authservice                 2m14s       Normal    Pulled                           pod/authservice-7bd669d58d-xk4w5                                                                                     Successfully pulled image "127.0.0.1:31999/istio-ecosystem/authservice/authservice:1.0.1-zarf-3409882933" in 470ms (470ms including waiting)
authservice                 2m14s       Normal    Created                          pod/authservice-7bd669d58d-xk4w5                                                                                     Created container authservice
authservice                 2m14s       Normal    Started                          pod/authservice-7bd669d58d-xk4w5                                                                                     Started container authservice
velero                      2m2s        Normal    SuccessfulCreate                 job/velero-upgrade-crds                                                                                              Created pod: velero-upgrade-crds-q2bfb
velero                      2m2s        Normal    Pulling                          pod/velero-upgrade-crds-q2bfb                                                                                        Pulling image "127.0.0.1:31999/bitnami/kubectl:1.31.0-zarf-2509335862"
velero                      2m          Normal    Created                          pod/velero-upgrade-crds-q2bfb                                                                                        Created container kubectl
velero                      2m          Normal    Started                          pod/velero-upgrade-crds-q2bfb                                                                                        Started container kubectl
velero                      2m          Normal    Pulled                           pod/velero-upgrade-crds-q2bfb                                                                                        Successfully pulled image "127.0.0.1:31999/bitnami/kubectl:1.31.0-zarf-2509335862" in 1.615s (1.615s including waiting)
velero                      119s        Normal    Started                          pod/velero-upgrade-crds-q2bfb                                                                                        Started container istio-init
velero                      119s        Normal    Pulled                           pod/velero-upgrade-crds-q2bfb                                                                                        Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
velero                      119s        Normal    Created                          pod/velero-upgrade-crds-q2bfb                                                                                        Created container istio-init
velero                      118s        Normal    Started                          pod/velero-upgrade-crds-q2bfb                                                                                        Started container istio-proxy
velero                      118s        Normal    Created                          pod/velero-upgrade-crds-q2bfb                                                                                        Created container istio-proxy
velero                      118s        Normal    Pulled                           pod/velero-upgrade-crds-q2bfb                                                                                        Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
velero                      117s        Normal    Pulling                          pod/velero-upgrade-crds-q2bfb                                                                                        Pulling image "127.0.0.1:31999/velero/velero:v1.14.0-zarf-726794283"
velero                      116s        Normal    Pulled                           pod/velero-upgrade-crds-q2bfb                                                                                        Successfully pulled image "127.0.0.1:31999/velero/velero:v1.14.0-zarf-726794283" in 763ms (763ms including waiting)
velero                      116s        Normal    Started                          pod/velero-upgrade-crds-q2bfb                                                                                        Started container velero
velero                      116s        Normal    Created                          pod/velero-upgrade-crds-q2bfb                                                                                        Created container velero
velero                      112s        Normal    ScalingReplicaSet                deployment/velero                                                                                                    Scaled up replica set velero-86c79f87cc to 1
velero                      112s        Normal    Completed                        job/velero-upgrade-crds                                                                                              Job completed
velero                      111s        Normal    Created                          pod/velero-86c79f87cc-jkdhv                                                                                          Created container velero-plugin-for-aws
velero                      111s        Normal    SuccessfulCreate                 replicaset/velero-86c79f87cc                                                                                         Created pod: velero-86c79f87cc-jkdhv
velero                      111s        Normal    Started                          pod/velero-86c79f87cc-jkdhv                                                                                          Started container velero-plugin-for-aws
velero                      111s        Normal    Pulling                          pod/velero-86c79f87cc-jkdhv                                                                                          Pulling image "127.0.0.1:31999/velero/velero-plugin-for-aws:v1.10.0-zarf-3048596433"
velero                      111s        Normal    Pulled                           pod/velero-86c79f87cc-jkdhv                                                                                          Successfully pulled image "127.0.0.1:31999/velero/velero-plugin-for-aws:v1.10.0-zarf-3048596433" in 494ms (494ms including waiting)
velero                      110s        Normal    Pulling                          pod/velero-86c79f87cc-jkdhv                                                                                          Pulling image "127.0.0.1:31999/velero/velero-plugin-for-microsoft-azure:v1.10.0-zarf-3334448573"
velero                      109s        Normal    Pulled                           pod/velero-86c79f87cc-jkdhv                                                                                          Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
velero                      109s        Normal    Pulled                           pod/velero-86c79f87cc-jkdhv                                                                                          Successfully pulled image "127.0.0.1:31999/velero/velero-plugin-for-microsoft-azure:v1.10.0-zarf-3334448573" in 476ms (476ms including waiting)
velero                      109s        Normal    Started                          pod/velero-86c79f87cc-jkdhv                                                                                          Started container velero-plugin-for-azure
velero                      109s        Normal    Created                          pod/velero-86c79f87cc-jkdhv                                                                                          Created container istio-init
velero                      109s        Normal    Started                          pod/velero-86c79f87cc-jkdhv                                                                                          Started container istio-init
velero                      109s        Normal    Created                          pod/velero-86c79f87cc-jkdhv                                                                                          Created container velero-plugin-for-azure
velero                      108s        Normal    Started                          pod/velero-86c79f87cc-jkdhv                                                                                          Started container istio-proxy
velero                      108s        Normal    Pulled                           pod/velero-86c79f87cc-jkdhv                                                                                          Container image "127.0.0.1:31999/istio/proxyv2:1.22.3-distroless" already present on machine
velero                      108s        Normal    Created                          pod/velero-86c79f87cc-jkdhv                                                                                          Created container istio-proxy
velero                      107s        Normal    Started                          pod/velero-86c79f87cc-jkdhv                                                                                          Started container velero
velero                      107s        Normal    Created                          pod/velero-86c79f87cc-jkdhv                                                                                          Created container velero
velero                      107s        Normal    Pulled                           pod/velero-86c79f87cc-jkdhv                                                                                          Container image "127.0.0.1:31999/velero/velero:v1.14.0-zarf-726794283" already present on machine
neuvector                   72s         Normal    ScalingReplicaSet                deployment/neuvector-controller-pod                                                                                  Scaled down replica set neuvector-controller-pod-76986f95cb to 0 from 1
neuvector                   72s         Normal    SuccessfulDelete                 replicaset/neuvector-controller-pod-76986f95cb                                                                       Deleted pod: neuvector-controller-pod-76986f95cb-2s9cv
neuvector                   72s         Normal    Killing                          pod/neuvector-controller-pod-76986f95cb-2s9cv                                                                        Stopping container neuvector-controller-pod
neuvector                   72s         Normal    Killing                          pod/neuvector-controller-pod-76986f95cb-2s9cv                                                                        Stopping container istio-proxy
zarf                        45s         Normal    Killing                          pod/zarf-docker-registry-5bdb47fb66-x4f8h                                                                            Stopping container docker-registry
